"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2011,"July 2011","Exports","Bosnia Herzegovina",702,18659,18921
2011,"July 2011","Exports","Belgium",702,2243579,1637002
2011,"July 2011","Exports","Netherlands",702,2588930,2344861
2011,"July 2011","Imports","Belgium",702,39616,28773
2011,"January 2011","Exports","Rep. of Moldova",702,379241,355966
2011,"January 2011","Exports","Ukraine",702,127357,468508
2011,"January 2011","Re-exports","Rep. of Moldova",702,379241,355966
2011,"January 2011","Exports","France",702,406000,579584
2011,"January 2011","Exports","EU-28",702,5185002,10446732
2011,"January 2011","Exports","TFYR of Macedonia",702,57000,65633
2011,"February 2011","Exports","EU-28",702,4059789,10693125
2011,"February 2011","Exports","France",702,124700,295173
2011,"February 2011","Exports","Rep. of Moldova",702,1345397,1106879
2011,"February 2011","Re-exports","Rep. of Moldova",702,1345397,1106879
2011,"February 2011","Exports","Ukraine",702,121228,469188
2011,"March 2011","Exports","France",702,34600,77288
2011,"March 2011","Exports","EU-28",702,4412232,11187843
2011,"March 2011","Exports","Rep. of Moldova",702,2493770,1905025
2011,"March 2011","Re-exports","Rep. of Moldova",702,2493770,1905025
2011,"March 2011","Exports","Ukraine",702,240890,809335
2011,"April 2011","Exports","France",702,109700,195574
2011,"April 2011","Exports","EU-28",702,9052269,17904175
2011,"April 2011","Exports","Ukraine",702,1951822,3367101
2011,"April 2011","Exports","Rep. of Moldova",702,3888266,2926115
2011,"April 2011","Re-exports","Rep. of Moldova",702,3888266,2926115
2011,"May 2011","Exports","France",702,314900,401965
2011,"May 2011","Exports","TFYR of Macedonia",702,2156,2459
2011,"May 2011","Exports","Ukraine",702,2003636,2840007
2011,"May 2011","Exports","EU-28",702,20194200,26546654
2011,"May 2011","Exports","Rep. of Moldova",702,1752438,1275381
2011,"May 2011","Re-exports","Rep. of Moldova",702,1752438,1275381
2011,"June 2011","Exports","Rep. of Moldova",702,3304858,2353762
2011,"June 2011","Exports","Ukraine",702,5588836,4387640
2011,"January 2011","Exports","Hungary",702,48100,77368
2011,"January 2011","Exports","Armenia",702,474,308
2011,"January 2011","Exports","Spain",702,1393300,2093378
2011,"January 2011","Exports","China",702,4244959,2426298
2011,"January 2011","Exports","Latvia",702,6730,14378
2011,"January 2011","Exports","Poland",702,227259,337653
2011,"January 2011","Exports","Kyrgyzstan",702,19180,9453
2011,"January 2011","Exports","Lithuania",702,2746676,6588783
2011,"February 2011","Exports","Latvia",702,43463,107489
2011,"February 2011","Exports","Lithuania",702,2422730,7535203
2011,"February 2011","Exports","Poland",702,209805,308845
2011,"February 2011","Exports","China",702,5496962,3313630
2011,"February 2011","Exports","Kyrgyzstan",702,32725,16692
2011,"February 2011","Exports","Hungary",702,46400,74783
2011,"February 2011","Exports","Spain",702,870400,1353367
2011,"March 2011","Exports","Spain",702,884400,1322514
2011,"March 2011","Exports","Poland",702,615212,965031
2011,"March 2011","Exports","Kyrgyzstan",702,81372,58633
2011,"March 2011","Exports","China",702,7132094,4383472
2011,"March 2011","Exports","Lithuania",702,2618425,7998286
2011,"March 2011","Exports","Latvia",702,51968,155888
2011,"March 2011","Exports","Armenia",702,882,573
2011,"April 2011","Exports","Armenia",702,945,615
2011,"April 2011","Exports","Latvia",702,25971,74483
2011,"April 2011","Exports","Spain",702,412100,534859
2011,"April 2011","Exports","China",702,10194052,5749673
2011,"April 2011","Exports","Lithuania",702,4464910,10401179
2011,"April 2011","Exports","Poland",702,1922209,2624507
2011,"May 2011","Exports","Armenia",702,3713,2779
2011,"May 2011","Exports","Kyrgyzstan",702,665876,263559
2011,"May 2011","Exports","Lithuania",702,8032055,11161078
2011,"May 2011","Exports","China",702,10041886,6218524
2011,"May 2011","Exports","Poland",702,4737264,6137624
2011,"January 2011","Exports","Belarus",702,16911,27200
2011,"January 2011","Imports","Kazakhstan",702,280,584
2011,"January 2011","Exports","Greece",702,37100,49512
2011,"January 2011","Exports","Turkey",702,19068277,17196772
2011,"February 2011","Exports","Turkey",702,28594277,26393651
2011,"February 2011","Imports","Kazakhstan",702,3995,6612
2011,"February 2011","Exports","Jordan",702,244804,351241
2011,"March 2011","Exports","Turkey",702,42805980,35747099
2011,"March 2011","Exports","Belarus",702,67629,190400
2011,"March 2011","Exports","Bulgaria",702,11200,12585
2011,"March 2011","Exports","Jordan",702,119061,167692
2011,"March 2011","Imports","Kazakhstan",702,28905,26445
2011,"April 2011","Exports","Bulgaria",702,27100,54576
2011,"April 2011","Exports","Turkey",702,59276026,47231211
2011,"April 2011","Exports","Belarus",702,1084784,2499400
2011,"April 2011","Imports","Kazakhstan",702,39786,27598
2011,"May 2011","Exports","Bulgaria",702,97600,182173
2011,"May 2011","Exports","Turkey",702,85355269,64377845
2011,"May 2011","Exports","Belarus",702,2050286,3174600
2011,"May 2011","Imports","Belarus",702,57,400
2011,"June 2011","Imports","Turkey",702,236400,436158
2011,"June 2011","Exports","Turkey",702,48801033,31321712
2011,"June 2011","Exports","Serbia",702,242978,217900
2011,"June 2011","Imports","Belarus",702,129,800
2011,"June 2011","Imports","Germany",702,19500,25834
2011,"June 2011","Exports","Belarus",702,2389111,2935000
2011,"July 2011","Exports","Turkey",702,3494977,2837652
2011,"July 2011","Exports","Serbia",702,785625,619821
2011,"July 2011","Exports","Belarus",702,4071456,3536100
2011,"July 2011","Imports","Kazakhstan",702,400,100
2011,"August 2011","Exports","Belarus",702,3788875,1958400
2011,"August 2011","Imports","Turkey",702,13200,4151
2011,"August 2011","Exports","Germany",702,1000,1291
2011,"June 2011","Exports","France",702,72600,76314
2011,"June 2011","Re-exports","Rep. of Moldova",702,3188678,2296626
2011,"June 2011","Exports","TFYR of Macedonia",702,950476,745115
2011,"June 2011","Exports","EU-28",702,6264445,6059405
2011,"June 2011","Imports","EU-28",702,1263646,1187341
2011,"July 2011","Exports","TFYR of Macedonia",702,271146,181452
2011,"July 2011","Exports","France",702,34700,53433
2011,"July 2011","Imports","EU-28",702,60466,48356
2011,"July 2011","Exports","Rep. of Moldova",702,694037,302398
2011,"July 2011","Exports","EU-28",702,8833208,9119925
2011,"July 2011","Exports","Montenegro",702,20200,7197
2011,"July 2011","Exports","Ukraine",702,8553341,4421636
2011,"July 2011","Re-exports","Rep. of Moldova",702,30012,19705
2011,"August 2011","Exports","Ukraine",702,11745836,3859963
2011,"August 2011","Exports","EU-28",702,6898615,6886187
2011,"August 2011","Imports","EU-28",702,19200,6979
2011,"August 2011","Exports","France",702,61400,125802
2011,"September 2011","Exports","TFYR of Macedonia",702,308217,174399
2011,"September 2011","Imports","EU-28",702,2749,4826
2011,"September 2011","Exports","EU-28",702,8127110,8974372
2011,"September 2011","Exports","France",702,85000,126147
2011,"September 2011","Exports","Ukraine",702,23573423,7173439
2011,"October 2011","Exports","EU-28",702,8654798,12778721
2011,"October 2011","Exports","Rep. of Moldova",702,20430,9194
2011,"October 2011","Exports","France",702,49300,83511
2011,"October 2011","Imports","TFYR of Macedonia",702,19000,12011
2011,"October 2011","Exports","Ukraine",702,16028119,5591603
2011,"October 2011","Exports","TFYR of Macedonia",702,173063,71941
2011,"November 2011","Exports","TFYR of Macedonia",702,39220,40774
2011,"November 2011","Exports","Rep. of Moldova",702,295936,300752
2011,"November 2011","Exports","France",702,435300,621299
2011,"May 2011","Exports","Spain",702,107100,141153
2011,"June 2011","Imports","Lithuania",702,280069,261569
2011,"June 2011","Exports","Lithuania",702,4204470,4020023
2011,"June 2011","Exports","Poland",702,984640,1227385
2011,"June 2011","Exports","Armenia",702,3831,4490
2011,"June 2011","Exports","China",702,8973361,4766573
2011,"June 2011","Exports","Croatia",702,143365,144336
2011,"July 2011","Exports","Latvia",702,14400,14835
2011,"July 2011","Exports","Kyrgyzstan",702,757371,285458
2011,"July 2011","Exports","Armenia",702,1351,1340
2011,"July 2011","Exports","Lithuania",702,2368955,3146548
2011,"July 2011","Imports","Lithuania",702,20866,19673
2011,"July 2011","Exports","Poland",702,1581322,1962060
2011,"July 2011","Exports","China",702,2029112,1082836
2011,"August 2011","Exports","Armenia",702,675,533
2011,"August 2011","Exports","China",702,530879,282166
2011,"August 2011","Exports","Poland",702,3621443,3305954
2011,"August 2011","Exports","Lithuania",702,1585849,2411932
2011,"August 2011","Exports","Kyrgyzstan",702,757371,285458
2011,"September 2011","Exports","Spain",702,2200,3410
2011,"September 2011","Exports","Lithuania",702,2538271,4080658
2011,"September 2011","Imports","Lithuania",702,2749,4856
2011,"September 2011","Exports","Armenia",702,19477,15217
2011,"September 2011","Exports","Latvia",702,19500,17124
2011,"September 2011","Exports","Poland",702,3620146,3297509
2011,"September 2011","Exports","China",702,879889,463059
2011,"October 2011","Exports","Poland",702,3360888,3550006
2011,"October 2011","Exports","Armenia",702,29238,18798
2011,"October 2011","Exports","Spain",702,294700,365745
2011,"October 2011","Exports","Portugal",702,20500,18263
2011,"October 2011","Exports","Lithuania",702,3360862,6560875
2011,"October 2011","Exports","China",702,3787996,2087200
2011,"November 2011","Exports","Armenia",702,804,599
2011,"August 2011","Exports","Italy",702,2600,7501
2011,"August 2011","Exports","Belgium",702,1060395,683907
2011,"August 2011","Exports","Netherlands",702,565343,406684
2011,"September 2011","Exports","Netherlands",702,998000,873163
2011,"September 2011","Exports","Belgium",702,843797,739623
2011,"October 2011","Exports","Belgium",702,1132542,1535907
2011,"October 2011","Exports","Italy",702,2100,7991
2011,"October 2011","Exports","Netherlands",702,416005,567523
2011,"November 2011","Exports","Belgium",702,3150786,4132763
2011,"November 2011","Exports","Italy",702,500,2006
2011,"November 2011","Exports","Netherlands",702,1045930,1282884
2011,"December 2011","Exports","Finland",702,2000,4125
2011,"December 2011","Exports","Italy",702,500,1950
2011,"December 2011","Exports","Netherlands",702,506500,687614
2011,"December 2011","Exports","Belgium",702,1010360,1803647
2011,"August 2011","Exports","Turkey",702,22215,19327
2011,"August 2011","Imports","Kazakhstan",702,500,300
2011,"August 2011","Exports","Serbia",702,57113,51910
2011,"September 2011","Exports","Serbia",702,787930,659044
2011,"September 2011","Exports","Germany",702,300,550
2011,"September 2011","Exports","Belarus",702,4300140,3656100
2011,"September 2011","Exports","Turkey",702,1042920,601781
2011,"September 2011","Imports","Kazakhstan",702,2300,1200
2011,"October 2011","Imports","Kazakhstan",702,1000,2400
2011,"October 2011","Exports","Turkey",702,6888704,4103772
2011,"October 2011","Exports","Serbia",702,48835,45421
2011,"October 2011","Exports","Belarus",702,3505291,3295100
2011,"November 2011","Exports","Turkey",702,14578516,9825420
2011,"November 2011","Imports","Kazakhstan",702,700,1700
2011,"November 2011","Exports","Belarus",702,1841718,2220500
2011,"November 2011","Imports","Belarus",702,19920,27400
2011,"December 2011","Imports","Kazakhstan",702,600,1600
2011,"December 2011","Exports","Jordan",702,990,1394
2011,"December 2011","Exports","Belarus",702,593920,613800
2011,"December 2011","Exports","Turkey",702,25299940,18836948
2011,"November 2011","Exports","Kyrgyzstan",702,17765,7202
2011,"November 2011","Exports","China",702,6587858,3555620
2011,"November 2011","Exports","Latvia",702,12455,21536
2011,"November 2011","Exports","Lithuania",702,6168530,10038985
2011,"November 2011","Exports","Poland",702,2192989,2631023
2011,"November 2011","Exports","Spain",702,2835000,3632791
2011,"December 2011","Exports","Latvia",702,3181,5786
2011,"December 2011","Exports","Spain",702,2808800,4049854
2011,"December 2011","Exports","Poland",702,587140,829726
2011,"December 2011","Exports","Lithuania",702,5053476,10467637
2011,"December 2011","Exports","Armenia",702,415,270
2011,"December 2011","Exports","China",702,7057389,4124540
2011,"December 2011","Exports","Czech Rep.",702,15700,25778
2011,"November 2011","Exports","EU-28",702,15910637,22327467
2011,"November 2011","Re-exports","Rep. of Moldova",702,276486,289082
2011,"November 2011","Exports","Ukraine",702,1727404,1436356
2011,"December 2011","Exports","EU-28",702,10536852,18902446
2011,"December 2011","Exports","Rep. of Moldova",702,1143971,1355795
2011,"December 2011","Re-exports","Rep. of Moldova",702,1143971,1355795
2011,"December 2011","Exports","France",702,463400,803326
2011,"December 2011","Exports","Ukraine",702,68181,306076
2011,"December 2011","Imports","EU-28",702,2880,3771
2012,"May 2012","Exports","Hungary",702,500,678
2012,"April 2012","Exports","Turkey",702,52809232,41916540
2012,"March 2012","Exports","Turkey",702,48016480,36248300
2012,"July 2012","Exports","Turkey",702,3991906,2860372
2012,"February 2012","Exports","Turkey",702,24161284,17849464
2012,"May 2012","Exports","Turkey",702,85875080,66983564
2012,"June 2012","Imports","Turkey",702,65700,40620
2012,"March 2012","Exports","Greece",702,2600,4053
2012,"November 2012","Exports","Greece",702,17000,2181
2012,"September 2012","Exports","Turkey",702,2175447,1467033
2012,"December 2012","Imports","Turkey",702,41138,51001
2012,"February 2012","Exports","Greece",702,11500,11888
2012,"May 2012","Exports","Germany",702,18480,25396
2012,"January 2012","Exports","Turkey",702,21839228,16489414
2012,"June 2012","Exports","Turkey",702,40201036,25580196
2012,"June 2012","Exports","Greece",702,20200,25403
2012,"November 2012","Exports","Turkey",702,27728596,19688516
2012,"October 2012","Exports","Turkey",702,11078631,7220846
2012,"December 2012","Exports","Turkey",702,23661244,18976982
2012,"October 2012","Exports","EU-28",702,13451323,22808651
2012,"January 2012","Exports","EU-28",702,8256247,16745359
2012,"April 2012","Exports","EU-28",702,22263142,40789184
2012,"March 2012","Exports","EU-28",702,9816933,23088528
2012,"December 2012","Exports","EU-28",702,11208254,20738760
2012,"August 2012","Exports","EU-28",702,7974209,9917584
2012,"February 2012","Exports","EU-28",702,8587718,19347734
2012,"May 2012","Exports","EU-28",702,30166737,46013748
2012,"June 2012","Exports","EU-28",702,14682534,18235299
2012,"September 2012","Exports","EU-28",702,9042507,12759372
2012,"July 2012","Exports","EU-28",702,14085973,14611157
2012,"November 2012","Exports","EU-28",702,13622874,19592810
2012,"November 2012","Exports","Serbia",702,76294,80603
2012,"September 2012","Exports","Romania",702,19004,19954
2012,"October 2012","Exports","Serbia",702,310492,221060
2012,"May 2012","Exports","Serbia",702,2081,2372
2012,"July 2012","Exports","Serbia",702,363063,337748
2012,"September 2012","Exports","Serbia",702,96105,58368
2012,"February 2012","Exports","France",702,361100,483403
2012,"August 2012","Exports","France",702,15600,14632
2012,"April 2012","Exports","France",702,569900,973475
2012,"October 2012","Exports","France",702,334600,428129
2012,"July 2012","Exports","France",702,54100,53964
2012,"September 2012","Exports","France",702,39000,33441
2012,"May 2012","Exports","France",702,310700,484895
2012,"January 2012","Exports","France",702,497600,702755
2012,"June 2012","Exports","France",702,164600,213030
2012,"March 2012","Exports","France",702,684100,952254
2012,"November 2012","Exports","France",702,292700,316146
2012,"December 2012","Exports","France",702,146500,187671
2012,"April 2012","Exports","Rep. of Moldova",702,899735,929021
2012,"May 2012","Exports","Rep. of Moldova",702,1260210,1239479
2012,"October 2012","Re-exports","Rep. of Moldova",702,80299,61406
2012,"April 2012","Re-exports","Rep. of Moldova",702,899735,929021
2012,"May 2012","Re-exports","Rep. of Moldova",702,1260210,1239479
2012,"January 2012","Exports","Finland",702,300,852
